ID,target
000137c73,1869809.172483897
00021489f,2184776.2547146217
0004d7953,1638812.574003529
00056a333,2719864.3143888977
00056d8eb,1474548.435815469
0005fc190,2728694.3269220064
000787e86,1472982.173211295
0008510a0,2147204.4794452335
000895faf,2565751.6246966333
000986fba,1952690.7388422512
0009efcc5,20000000.0
000dd8f00,12502490.893413996
000e1cdc2,1755487.3987828083
00103739c,2239316.8558477913
00134b367,1498413.1209827662
001788d0d,1901237.007611788
0019c8ad7,1529316.9524438777
001a267b9,721665.8285524284
001a85486,1943838.2613249614
001c4de06,2212281.28183031
001f9014b,2084465.7536561233
00216fb94,3457472.145676607
00235690e,3331207.260755449
00240739d,10491922.198180513
0024c3747,2113638.3788476917
00297052d,1526286.2787930486
002ab8f85,1676308.9175294226
002bed5c0,1678981.6381535158
002bf3974,2670051.4705207315
002d23a26,2739056.6323038065
002f27de9,1874398.851002117
0030d8bb4,2186419.939660116
003146acd,1837396.7214211687
003223263,1061736.4187660338
00335575e,2091719.6207064681
00337cf9d,1843267.676105624
003394397,2197245.5418841024
0036358a3,3235039.909838449
003770d30,2318793.909228923
003bed5ea,1076518.1398309255
003ea6427,1697530.501748726
003ef8132,6346196.464090293
003fd1723,2715132.017566088
0041861b4,2943750.0
0042b718b,2630265.8876040117
004381d8f,3497999.2323792414
0043ca764,1944389.1610921884
004486837,384110.63521653216
0045c123e,4000000.0
0048915c6,1884696.6551309566
004ab9a09,2086383.1094288803
004b2e1c9,3738536.397062648
004c54732,1763252.4814351262
004cdefce,6168481.831591621
004dd971b,2022666.66
004f9329b,1588302.4222535307
004fd2bca,1104727.0345388316
0054bfedb,1778624.1396339112
0054ec58a,338334.0674343443
00551f45d,20000000.0
005777b4c,2096968.9418682726
00578d6ea,1618283.8665634238
005802488,2102824.291440171
0059833b6,2087892.5698116294
005a70085,1727245.3287565904
005b148a0,2494840.694943447
005c28df4,1396193.8044643498
005f8dc26,2985541.182744107
00603c202,3545193.999401884
006049609,4424343.538284302
00612f47e,714461.288546377
00647a57f,6458311.730751343
0065853ee,1969018.0887926023
006589d5e,865563.3917653611
006598823,10000000.0
0065c093c,1656685.869225892
006738351,2422283.1564271688
006a0c6a8,1601179.2627457816
006e9efe6,2297569.479892163
006f029d3,1214131.1822652938
0070f35a2,2803660.310391342
007135f85,4801759.800514442
007285433,40000000.0
00735e101,2055044.668708723
0074ecf4e,3347325.222026357
007635fa9,1257753.6294220642
007723613,2386046.424167682
007867da9,679452.6003693969
0078bfbd6,787366.2506411818
0078ce229,549670.9519251471
007a89d50,2799449.7893732106
007d43dfa,2368895.544668136
007ee9e05,2311737.634764301
007ffeae2,2457166.038557718
00835c85c,1788063.6968177285
0084b08f1,1665496.5281556342
0087fb290,1779501.7229273652
0088a96bd,2794857.14
008ac4292,2079535.1873359415
008d8cca8,1571253.7483630276
008e07b8c,1858475.5152465336
008e5e25a,3235192.083621298
0094edcdb,933333.34
00950141c,2255460.25001496
009566ef1,2084806.9718534928
0095c81d4,1230346.0031629505
0097a6ed4,12400000.0
0098fef9a,1690706.1463970256
009b321ec,4068297.234554955
009cd681e,2643864.890524031
009f34f86,1258445.476035315
009f35cd3,2023240.965647499
009f65109,6000000.0
00a19014a,18000000.0
00a27e76a,360000.0
00a3b6ef7,1657209.415991817
00a427603,1354187.5241243069
00a6dc8be,1977047.7455112007
00a811734,10000000.0
00a8f58a7,4368538.276207835
00aaae151,2583327.3626657655
00ab17f67,1494240.3922426424
00ac2d3a5,1710937.0143562744
00adab1b6,2034570.3386547817
00aef0d56,747271.2812929422
00b0b06c4,2100000.0
00b0e2303,531000.0
00b1fbbc9,551611.865955613
00b43e0c1,3504369.263738582
00b7190a8,1738177.9157490302
00b722e1b,190000.0
00bba815f,2094114.6482166979
00bbb1c42,2420866.1113257883
00bc2b665,1456692.994591811
00bc35689,2800000.0
00be23f52,2260971.8335558847
00be24ac5,2063327.8585402905
00bfd0f70,2592668.6219471237
00c02f73e,3400463.5767705375
00c08e5b3,1998142.9004940076
00c8690ff,3973701.7564656283
00c8df4d5,800000.0
00c8e30de,2269292.2485850602
00ca3fb04,1305341.714807219
00cabf621,1492815.1799558054
00cb48ae3,1782729.3127149898
00cb6b147,1846514.656293392
00cc91a22,3528261.9885345213
00cd65e9d,1784026.2210392484
00cd7d6a8,1265595.8429102052
00cdc1483,1842372.5686254865
00ce9bea5,1776139.3449148715
00cea0091,3763490.6250177966
00cea68c6,2373915.433689051
00d5a5975,2959331.8533723736
00d80a3a4,37500000.0
00d9f3864,354045.3048339412
00da4bd31,2376208.0817762245
00df4dd77,8156279.224797789
00e1a55bf,1656356.1783313516
00e332971,2360632.3431889163
00e5b6b1b,2368908.1856265645
00e85d5e3,1860193.7769614083
00e90abfa,1645062.0190849567
00e9708b4,1843619.1924142449
00e9c680f,20000000.0
00eaa4394,1991640.5975927971
00eae8832,2178489.1341423816
00ebefdc0,2132379.6160547733
00ecbcb1b,1491669.5721610407
00ed49382,2327963.9555362384
00ed87564,6278448.460926667
00ef96cfd,90666.66
00efe7ca3,2566952.9343853593
00f36aa18,1305841.4334881678
00f3fb071,2345526.347819249
00f43f548,2014333.8243942822
00f4d58ec,1954907.58313427
00f56e106,3879306.4875795175
00f84d8c2,2480087.097566658
00f92953b,1442591.57953227
00fa1d469,13410408.74786134
00ff96f49,1798228.4399222608
0100ce0d8,2862191.360841267
0102ea9e1,2719485.9889116935
0104b3af3,2119290.4026152967
010672441,755097.1153210299
010771ca5,4577903.557625996
0108aea9f,1403966.0472157844
010a479e1,2278101.653381468
010d0a2dd,2700909.9077989347
010e3cea2,1323655.3322545427
010e5417b,2528434.4486579727
01108a561,110000.0
0110cca98,1422207.9998330458
011449698,2829239.6086068074
0114795f0,1605535.663581147
011626c20,39200000.0
0117c8f27,2557335.3937138254
0117dcb47,1154625.4263509386
0118c34be,2157885.9139641565
0119efcb9,4239840.32920698
011a58e13,1861259.014672548
011b7902b,5480744.880785098
011ca122e,200000.0
012053244,1609237.755560148
0122a258e,1411842.1265229934
0122a4305,796087.5069363012
01230d8ba,755097.1153210299
012414f4e,5416666.66
012452125,1838741.7964286914
0124529b5,268000.0
012556288,3756808.7657094924
01257c24c,1836412.678091064
01258b972,1311699.9946500214
0125b64db,1605796.9290035244
01295ef92,3515853.2449734486
012a2752f,2622925.711352062
012b6ba95,380000.0
012b96b58,2299725.3575974302
012e881b9,2088838.6600697807
012f25e94,3148856.424762504
012fa70bb,4170000.0
01304fc0a,2088088.502212214
013230913,3239318.7754361043
01336ceb8,1487431.9267246146
0133b85e7,1899047.944081192
0136f8766,2763383.5430967626
0137356b9,2083941.4581169009
013750184,494680.3687544831
013a3f07c,1911033.7768047561
013cc1c13,2272123.2513814927
013e96334,1326082.6395170686
013fae0b1,2701190.941520264
014076343,1335547.6423313613
0140ea0ba,2699799.407584842
0143ee127,182485.9868593421
014461014,1938775.7148716543
01446634f,800000.0
014729fb2,17000000.0
014749c88,3555000.0
014787fc1,1460000.0
014a6143c,1728165.3044101791
014af25cd,1804593.29136836
014b5797e,5982303.1358202575
014badcb1,1306737.3579010016
014c523b1,20000000.0
014e55fdb,1322622.7223153692
014ea0456,2208733.0014177365
0151cc525,1629144.4150331242
015409983,3603162.643469685
015411bfe,1977165.5830645715
01560b792,47000.0
0157b07da,2546594.175797243
01587bbbc,1756603.2503420638
0158ba234,2474494.9791691573
01590d52a,14800000.0
015a40790,3315477.670865011
015b07817,644479.1592915049
015fc3313,3487754.0359652853
01604ee4b,8732623.611205854
016054375,3098664.3940445916
01642dec0,2119345.1665238836
0166ab5ea,1422461.516454436
016b405be,2200000.0
016bdc940,5334252.742958261
016c31d1a,200000.0
016d290da,10000000.0
016decdd2,2249284.0723046735
016ee1214,7147124.028101637
016efef23,6943083.78252085
016f60448,3477453.8719254984
017029678,2323860.896072596
01704d4ca,1452365.0721644682
0172638ce,1916172.9542563786
0173e6be5,8102196.968582056
0174ed320,1060000.0
017623c5c,3751912.0922085163
017a4044f,2786811.764317861
017a6c7f9,2755405.80986806
017ae7ac3,1861664.2733017611
017b80d83,5333333.34
017d9f1a4,1000000.0
017e22e34,1707236.1100558664
017e9a902,6917878.336935479
0180f14e9,1685326.7442427764
018148c57,2454419.1571573396
018166b42,1207776.4351724635
0181a6d0e,1601399.6136530594
018283661,1153077.6386061127
0183f9b32,1215273.9324055775
0186cbba4,1460226.0055920244
0188bc86f,1677779.8840501313
01890383f,400000.0
018965366,2434004.346741094
0189c8ab0,3797521.562132146
018d514a2,1897788.2423092786
018d765bb,1675631.9742288797
018dbbe73,1658483.96531449
018de39ca,2073457.6878617958
018fd935f,7238993.577990677
018ffc9fa,2127839.350019475
019372984,2563530.215768861
01937e592,600000.0
019381521,1287956.7012643646
01952e574,2000000.0
019540ad9,13823605.389684318
01955815c,2298284.263287845
0196be03d,1503644.482055117
01978c738,1867302.5559782775
0197f607c,3446978.8610756206
01980e862,755097.1153210299
019823615,1699963.7227901525
019ab3785,2951223.0156009523
019c0d544,3101454.0053944667
019c5ad1d,3556326.210427882
019cff829,3365798.500250453
019ed3e51,1557284.9548322787
019fd88df,2022583.4968751632
01a0a9e06,1226373.7239072092
01a1f927c,1471866.004948852
01a4d6c6c,1003587.0206791231
01a697820,2037530.3497487868
01a72cedb,386867.35380342125
01a900d08,1710967.2239234687
01a960c35,1877175.59977583
01aa854be,1362966.2975519232
01ab08b6a,1710612.097180709
01ad8126b,2823579.633795872
01af69076,5099563.688847709
01aff9a04,2875415.270087693
01b128a94,1693711.1023317897
01b1e697f,3204965.1784172645
01b3159e1,2663164.944887335
01b342719,2100000.0
01b375dad,6655885.9409299325
01b6d93e9,1614871.89772272
01b6e8722,200000.0
01b728f6c,1535017.8847524845
01b784536,2403746.06145338
01b7d0580,20000000.0
01b7defea,699184.393539074
01b80bb3c,2085255.4388433225
01b8c1484,3419753.7954229433
01bbb0d76,1044058.7303712436
01bc848d9,1381809.2177103492
01bd8211e,1782870.2830448286
01bdda11d,2537652.6394429444
01be390b4,1907191.6976691608
01be6122c,3203611.4791234825
01c1d1fb0,3000000.0
01c33d5d2,1110374.3751051272
01c34e2ff,1104059.8706978904
01c362322,6720000.0
01c553e1a,2032176.1293740594
01c65531d,2139201.4369280073
01c6933d0,40000000.0
01c74c797,3373459.8426768007
01c7eafe8,2229588.9428461804
01c81cd35,9054496.837383034
01c898445,2889667.609338043
01c9fd3a7,1589846.2931152922
01ca7113f,1330667.5425584477
01cb0f6ea,4116071.584203827
01cc582f5,190000.0
01cca8141,400000.0
01cef01a2,3000000.0
01d10e85d,1832068.8144071987
01d193713,4000000.0
01d2fecbe,1289064.6833008393
01d38c28f,1444559.1226619743
01d396bc2,1883628.466656304
01d7bfe15,2897606.7538982616
01d8282f2,2210188.6246013483
01d94bd22,5374287.087946559
01da2afeb,4250699.716603875
01db02cda,2733948.1378990747
01dd4ee95,937721.8437292101
01dd8785b,676221.6553692578
01dff0d9c,1975285.9187295064
01e04a9fb,1078452.1709308245
01e06a9f0,1314711.4092968842
01e1970fb,3273816.3530887133
01e1ee7f9,2061007.562224197
01e37465e,50000.0
01e38e47e,1016385.1148456627
01e6618b1,7099314.017122462
01e8de681,4295003.729456063
01e9513b2,1371836.448600467
01ea633f5,2923300.0651729945
01eba0824,2041313.7299557587
01eca1d02,3341816.051421557
01ed1f78a,2002609.8289814899
01ee29ec7,7235620.215830383
01eed81f9,1720260.6952829116
01ef1d226,2414307.4017011984
01f0030e3,1722730.034311313
01f15fad3,1192395.5183202808
01f330ffe,8400000.0
01f39eb1e,800000.0
01f44549a,1900084.0594995825
01f5a652b,1865480.7464587206
01f889c84,19500000.0
