ID,target
000137c73,2005452.6739219541
00021489f,1779848.8158518753
0004d7953,1777684.7803059593
00056a333,2771772.014268497
00056d8eb,1135162.9605622236
0005fc190,2428937.5531040677
000787e86,1647814.9101681851
0008510a0,1760190.1531208237
000895faf,3646890.281627722
000986fba,1527829.2886089715
0009efcc5,20000000.0
000dd8f00,12037030.984167084
000e1cdc2,2140267.5852394807
00103739c,2639675.1989658503
00134b367,1536355.7586326704
001788d0d,1832862.3621649062
0019c8ad7,1894918.344813303
001a267b9,889397.2029048877
001a85486,2077138.9388150075
001c4de06,2653365.896051101
001f9014b,1940160.839150255
00216fb94,3604932.745934574
00235690e,3738892.5107221566
00240739d,9618069.459030284
0024c3747,2408846.964360613
00297052d,1677544.3962467557
002ab8f85,1909801.3801568402
002bed5c0,2053805.1783375933
002bf3974,3317197.815678807
002d23a26,3054500.837950337
002f27de9,3090119.278253456
0030d8bb4,2701441.335677435
003146acd,2143169.51991039
003223263,1183641.9625475155
00335575e,2436874.0429319385
00337cf9d,1420070.7453881416
003394397,2461527.4482201613
0036358a3,3796358.925889982
003770d30,2635735.5078099193
003bed5ea,1081674.392758831
003ea6427,1765044.1230596218
003ef8132,7551691.867981251
003fd1723,3252103.2468559416
0041861b4,2943750.0
0042b718b,2805680.946081473
004381d8f,3308338.2455803677
0043ca764,2759336.5644043
004486837,494852.097266204
0045c123e,4000000.0
0048915c6,2038099.9794997245
004ab9a09,1548710.7140752403
004b2e1c9,2561065.9950915724
004c54732,1707610.8469633888
004cdefce,7267313.331366976
004dd971b,2022666.66
004f9329b,1245318.7994416333
004fd2bca,1205933.2238214028
0054bfedb,1638742.7449700974
0054ec58a,360805.6575767979
00551f45d,20000000.0
005777b4c,2055853.330904752
00578d6ea,1919703.1175508113
005802488,2183461.1484011533
0059833b6,2941685.607177787
005a70085,2506292.01836037
005b148a0,1701716.8478592199
005c28df4,1775948.4917998791
005f8dc26,3709629.0545814666
00603c202,2672281.27491646
006049609,5174028.762400643
00612f47e,775854.3131782453
00647a57f,6446616.361434841
0065853ee,1496476.800710588
006589d5e,847725.7116101972
006598823,10000000.0
0065c093c,1678011.5681448935
006738351,3062313.6210811334
006a0c6a8,1442957.083801242
006e9efe6,2790724.427758957
006f029d3,930709.195299529
0070f35a2,3024677.547601438
007135f85,5247681.396926144
007285433,40000000.0
00735e101,2036942.1691104684
0074ecf4e,3736697.9000931666
007635fa9,1595840.4333715255
007723613,1564575.106037568
007867da9,679072.3897626522
0078bfbd6,780182.6053112297
0078ce229,543896.271384671
007a89d50,3370366.4832025506
007d43dfa,2636777.871917905
007ee9e05,2859133.561607986
007ffeae2,3311843.5591127514
00835c85c,2243647.650776036
0084b08f1,2321203.2947676447
0087fb290,1325216.937140549
0088a96bd,2794857.14
008ac4292,3378715.081690041
008d8cca8,1892651.6546562498
008e07b8c,2038758.550295864
008e5e25a,2590884.560259855
0094edcdb,933333.34
00950141c,2704741.9916787515
009566ef1,1416317.407832549
0095c81d4,1053887.2217704295
0097a6ed4,12400000.0
0098fef9a,1957063.0004900577
009b321ec,5216329.851518235
009cd681e,2207570.6161752613
009f34f86,1044583.2094757544
009f35cd3,2168153.8694761638
009f65109,6000000.0
00a19014a,18000000.0
00a27e76a,360000.0
00a3b6ef7,1677347.8056481467
00a427603,1204057.621539753
00a6dc8be,2309132.362513724
00a811734,10000000.0
00a8f58a7,4159820.4766300754
00aaae151,2745209.8479420193
00ab17f67,1658522.9793395945
00ac2d3a5,2873306.05744379
00adab1b6,2570047.220790097
00aef0d56,612309.6245843465
00b0b06c4,2100000.0
00b0e2303,531000.0
00b1fbbc9,760728.4283937778
00b43e0c1,4028805.6970658684
00b7190a8,1563741.9243692101
00b722e1b,190000.0
00bba815f,2670263.1330589084
00bbb1c42,2076966.8632777152
00bc2b665,1017792.9465530581
00bc35689,2800000.0
00be23f52,2842022.7681675204
00be24ac5,1825580.34889203
00bfd0f70,3034707.7745009847
00c02f73e,3207225.7597036334
00c08e5b3,2845253.957077725
00c8690ff,6069981.49805195
00c8df4d5,800000.0
00c8e30de,3084439.0552524924
00ca3fb04,1166505.8421123577
00cabf621,1480494.5531321617
00cb48ae3,1314676.558865647
00cb6b147,2247644.397502761
00cc91a22,3908938.113706717
00cd65e9d,1673381.1816767429
00cd7d6a8,1638114.5264793397
00cdc1483,1579521.2940376997
00ce9bea5,1808684.0507418457
00cea0091,5036390.059895523
00cea68c6,2859875.290901896
00d5a5975,3148837.7590561574
00d80a3a4,37500000.0
00d9f3864,417743.97939662315
00da4bd31,2322649.640906286
00df4dd77,8527147.962479524
00e1a55bf,1209556.7434045386
00e332971,1810591.0201029717
00e5b6b1b,2883560.706974966
00e85d5e3,1407657.2785096695
00e90abfa,1364383.7267787384
00e9708b4,1602594.564500145
00e9c680f,20000000.0
00eaa4394,2765057.281309499
00eae8832,1813441.2517731448
00ebefdc0,2271503.690257602
00ecbcb1b,1626212.4877140787
00ed49382,2437782.1618042164
00ed87564,6599331.351085183
00ef96cfd,90666.66
00efe7ca3,3277292.8586421157
00f36aa18,1132580.5718887341
00f3fb071,3113817.20055108
00f43f548,1605098.8905639565
00f4d58ec,1948954.7834580687
00f56e106,3935218.8086367357
00f84d8c2,1971263.7006398325
00f92953b,1367764.7085147682
00fa1d469,13458670.820364779
00ff96f49,1561696.6410924003
0100ce0d8,2912038.5535375034
0102ea9e1,4403189.101714333
0104b3af3,2020537.5097891297
010672441,963472.7619506437
010771ca5,2671175.9179955595
0108aea9f,1146581.0793128584
010a479e1,2613196.814292822
010d0a2dd,3623987.6529824557
010e3cea2,1071475.8376776066
010e5417b,2720504.9876511516
01108a561,110000.0
0110cca98,1750736.4821983192
011449698,1913156.1725725066
0114795f0,1844029.3505604756
011626c20,39200000.0
0117c8f27,3269801.5533788814
0117dcb47,1353118.0147617534
0118c34be,2548789.469166639
0119efcb9,4516965.433106135
011a58e13,1749165.031155214
011b7902b,4478284.577000652
011ca122e,200000.0
012053244,1739976.7213592422
0122a258e,1312177.794012601
0122a4305,816820.7433923326
01230d8ba,986409.0368043811
012414f4e,5416666.66
012452125,1814952.3855686537
0124529b5,268000.0
012556288,3433518.7865873477
01257c24c,1901788.5676640396
01258b972,1139585.5033873941
0125b64db,1393116.9725893391
01295ef92,3868466.2063388783
012a2752f,2131786.88669008
012b6ba95,380000.0
012b96b58,2602479.7230575313
012e881b9,2276957.392260974
012f25e94,3085335.1341125374
012fa70bb,4170000.0
01304fc0a,2161536.1425200826
013230913,4311297.6213099165
01336ceb8,1373507.4702920308
0133b85e7,1605006.9774557906
0136f8766,2041888.5837065575
0137356b9,3115756.72659396
013750184,612971.3766442265
013a3f07c,1401260.6333391836
013cc1c13,2843357.666187918
013e96334,1561363.0067876366
013fae0b1,4503893.024418025
014076343,991507.0047048886
0140ea0ba,2747743.660015383
0143ee127,214857.39628481545
014461014,1956368.2757970623
01446634f,800000.0
014729fb2,17000000.0
014749c88,3555000.0
014787fc1,1460000.0
014a6143c,1360733.1506241264
014af25cd,2039469.370069171
014b5797e,5658932.204018036
014badcb1,907277.457146329
014c523b1,20000000.0
014e55fdb,1026182.3275421158
014ea0456,2667107.5540128876
0151cc525,1877559.5397989207
015409983,4381196.782388406
015411bfe,2496779.4515928114
01560b792,47000.0
0157b07da,2744446.5428923853
01587bbbc,2057333.0460545237
0158ba234,2766970.9839098495
01590d52a,14800000.0
015a40790,3702991.105557605
015b07817,580721.976548577
015fc3313,3466684.5115165664
01604ee4b,10252273.930800239
016054375,2915046.659930073
01642dec0,2594140.4894118365
0166ab5ea,813489.7040014482
016b405be,2200000.0
016bdc940,3780859.9921783037
016c31d1a,200000.0
016d290da,10000000.0
016decdd2,2211542.4010286317
016ee1214,6612544.135378196
016efef23,5678163.394121754
016f60448,3568219.2275688997
017029678,2459164.711621583
01704d4ca,1611144.1172742501
0172638ce,2607278.720647854
0173e6be5,9021443.386854587
0174ed320,1060000.0
017623c5c,4075170.4328233595
017a4044f,3005616.6145983185
017a6c7f9,3647276.169094783
017ae7ac3,2446852.7377875857
017b80d83,5333333.34
017d9f1a4,1000000.0
017e22e34,1556964.9241176173
017e9a902,8930614.53863021
0180f14e9,1345483.842876321
018148c57,2816817.813784504
018166b42,1146202.0146665769
0181a6d0e,1322381.217247743
018283661,1192608.8045556226
0183f9b32,1401672.5579967203
0186cbba4,1066134.8546565727
0188bc86f,1249811.8565589937
01890383f,400000.0
018965366,2568291.9146837373
0189c8ab0,4657749.642172089
018d514a2,2707816.594590077
018d765bb,1534584.6288271856
018dbbe73,2019668.5305515938
018de39ca,2688407.8037984497
018fd935f,8366824.37217025
018ffc9fa,2274373.1582419504
019372984,2775963.864060865
01937e592,600000.0
019381521,1627679.1408905159
01952e574,2000000.0
019540ad9,14320963.84028681
01955815c,1414603.2284293938
0196be03d,1515155.8157323245
01978c738,2672071.302130864
0197f607c,3535726.2379930224
01980e862,963472.7619506437
019823615,1192675.362228163
019ab3785,1924074.5482232047
019c0d544,3512885.887661419
019c5ad1d,4211401.5519137755
019cff829,2329266.654395382
019ed3e51,1535647.8973133687
019fd88df,1985540.0920096051
01a0a9e06,1081333.6814153362
01a1f927c,1178583.8872847077
01a4d6c6c,797035.9095316544
01a697820,2188134.4765505013
01a72cedb,477195.3197438768
01a900d08,1603270.8504810315
01a960c35,2537749.270630731
01aa854be,1147571.0400630077
01ab08b6a,1699972.9175832148
01ad8126b,3514969.2310126782
01af69076,4166573.3946244554
01aff9a04,3123600.089250367
01b128a94,1987362.4596957813
01b1e697f,2739764.4960635807
01b3159e1,3228384.179973436
01b342719,2100000.0
01b375dad,10946880.328985523
01b6d93e9,2204199.042633036
01b6e8722,200000.0
01b728f6c,1168814.1328031917
01b784536,3162182.732332913
01b7d0580,20000000.0
01b7defea,676907.1131173637
01b80bb3c,2391080.661275684
01b8c1484,4122141.032050654
01bbb0d76,776588.8523661058
01bc848d9,1190601.0497352765
01bd8211e,1856170.1264710282
01bdda11d,3011653.730250819
01be390b4,2335070.963263504
01be6122c,3379877.3166060755
01c1d1fb0,3000000.0
01c33d5d2,1170180.237855808
01c34e2ff,1093951.617674168
01c362322,6720000.0
01c553e1a,2750985.5609818203
01c65531d,2577747.695225832
01c6933d0,40000000.0
01c74c797,3128378.4961794238
01c7eafe8,3086036.403564642
01c81cd35,7569771.92329162
01c898445,2328512.2929563243
01c9fd3a7,1422930.5183789085
01ca7113f,1072577.9739201474
01cb0f6ea,5763414.228739025
01cc582f5,190000.0
01cca8141,400000.0
01cef01a2,3000000.0
01d10e85d,1961245.047280411
01d193713,4000000.0
01d2fecbe,1084023.2280942514
01d38c28f,1224946.4561787194
01d396bc2,1558710.7257342532
01d7bfe15,3419794.7499764003
01d8282f2,2701572.591942356
01d94bd22,6815621.3598302435
01da2afeb,5299910.883340884
01db02cda,3126314.53307403
01dd4ee95,1058028.73267019
01dd8785b,769235.0540972153
01dff0d9c,1644057.5078989654
01e04a9fb,727546.1367956976
01e06a9f0,904779.6050112764
01e1970fb,3816505.2999892244
01e1ee7f9,2543099.683451309
01e37465e,50000.0
01e38e47e,878921.4799903469
01e6618b1,4719065.799183202
01e8de681,36000.0
01e9513b2,983850.4144440937
01ea633f5,3912396.245102557
01eba0824,2622967.1906872755
01eca1d02,4087943.275829139
01ed1f78a,2537460.1575590214
01ee29ec7,6113573.718694922
01eed81f9,1463927.007409927
01ef1d226,3258353.7924108845
01f0030e3,1998699.1046051022
01f15fad3,1410040.965938046
01f330ffe,8400000.0
01f39eb1e,800000.0
01f44549a,1932844.7723538
01f5a652b,1911161.5951882238
01f889c84,19500000.0
01fa9c31e,2014592.9358210014
01fd4e7e9,1989571.7815721482
01fde1134,2258016.5913907615
01ff14471,12000000.0
01ffa7fbe,3464143.1607390377
02001f60c,1866666.66
0201ea0a0,2088015.3122387275
0201fe232,2301421.3218058995
020699f8e,1636425.7067581506
0206a24ce,7996500.0
0206bfd06,3450586.162181435
020741219,2518760.903093415
020816bdb,1561292.2016027425
0209a7570,3093406.020325913
0209bf7b8,2321698.91304215
0209d2fd2,1133951.871175743
020b294bd,2192849.3178420104
020b5b442,2366238.527253051
020bd2d15,2127783.828506941
020eaebb2,3242734.007636022
020ed0585,3244667.2317121695
020f67b89,3624267.305392348
02118146a,1545723.702006358
0211c154c,3773429.4921232983
0211f9abc,1913565.174726427
021257ae5,2000000.0
02135d6ab,1912119.1628981403
02170db23,865406.1851476851
02180e987,1919287.0034557914
0218218c1,9415808.559400683
0218cd3d7,300000.0
0219f8398,1527749.3654692085
021aee575,100000.0
021bd4dca,2274364.5889664725
021da9216,604465.9484027778
021ebd418,20000000.0
021fd795a,5000000.0
02223cd36,8000000.0
0223c16c1,2104229.4795580623
022678dd2,1681519.7956670919
022792b0a,3193636.988631473
022804284,1302273.9551069662
0228aa82d,2198970.20355147
0229e75c4,1625553.3031407623
022a8c2f7,20000000.0
022cb2631,3160805.3728123936
0230d4064,6519458.501618807
023377ebc,1937727.0908270578
02342e4f7,891590.852257881
0235e2eab,3612790.895549321
023990ec3,10000000.0
023ac9a3c,1575246.2751096194
023b81381,2003261.462894828
023fa6bf0,4029852.223948689
024078072,1800000.0
0241d1cc7,2929996.959254986
0241dbd70,1566217.4080227835
02423aea3,756193.4317911488
0242e62ca,8133333.34
024306e5d,629535.767186571
0244ca2e6,1146581.0793128584
0245590f8,232000.0
0246d6ee2,2272362.820066062
024739c7d,1780341.99910252
024766f47,8333333.34
024813220,2659199.1667586314
024890eac,2204963.313814497
024c65d46,2952367.5517949685
024c8f9db,2238796.2894421513
024cbb5b4,711705.0304028401
024d9058c,1680217.810750487
024fe32af,1167421.267683359
025045845,2837652.546802267
0250eb809,5000000.0
025179e5e,50000000.0
02537cf5e,2849345.172477176
0254223d8,3099621.914897421
0256c0b0e,8750000.0
025774ca3,2900997.4499798073
025786cb9,2877761.1992342807
0257e2b97,1966429.5117598472
025994da9,1429471.6466824408
025a2f31f,1570281.7726635719
025a544da,2769075.6107897204
025a96ed9,2431948.8268066393
025abdc92,3136620.550300933
025ba7d70,3097553.1716299974
025c222b3,3339242.869225694
025c7bb5f,1362537.0103906344
025e5d770,2839573.917618142
02635ccad,2911843.692000051
02648787c,21200000.0
026756d03,2589967.435107193
0267a271c,2372431.1326188687
02681ecec,1716948.2103110852
02697d7c3,3207690.112102944
0269a6f71,2452472.9880345333
0269d314c,2515993.7950007897
0269dba28,2699948.7227447685
026a61d88,2708000.0
026aeaa2c,2447872.474844999
026b02a83,2030979.7976146834
026baed22,2033034.3083849684
026c4e17b,1285918.1379549068
026c5991c,2041711.427209902
026cf59d9,1269378.435737837
026cfc392,336052.87197726645
0270a390f,1690847.4823674373
0270be3af,2768817.6593192443
0270e156b,1556466.378404666
027124809,3628081.5783627136
0272c405a,26344000.0
027400cb8,860000.0
0274ce8b8,1790989.5941647931
027769b10,1810406.1981746568
0277d96d0,1640809.5017346167
027a21566,8397865.527201397
027c75423,18000000.0
027cc80a8,1838445.6737071355
027d5aea6,3089333.34
02865c5ec,1779942.4663702457
0287280ba,3680274.947053142
02898064e,2339175.219835096
028988631,1814708.0851052655
028a5c0d4,1901419.803573265
028da53a4,160000.0
028ee267a,1916755.2824805814
0292f2fc5,3671481.2070387253
02975edfa,1894736.5816002737
029a9db2e,1054412.4685520642
029b14b56,2445809.862896683
029bbe7d3,2011478.4802120973
029c1e398,1306400.2582466595
029da4b41,1011183.4300107904
02a0c1918,2200650.6446143673
02a2a1bdf,3374134.735332835
02a2c00e0,1485457.3884524854
02a31514c,2880227.599479322
02a3dc04d,2000000.0
02a565b91,796570.0670540618
02ac98fd5,3624479.2481741793
02adff31a,9973506.809494048
02affe93a,1795985.0440529531
02afff518,2606873.904450521
02b000198,1007500.0
02b0b4bae,4391222.094425612
02b0c3fdb,2161909.2414641143
02b220cf1,3244438.685907005
02b25ade0,9714049.919419516
02b413bb1,4619211.462093782
02b4aaba1,14864333.34
02b67ff32,1877655.7683534576
02b71a6b2,5058970.301199312
02b79188f,21100000.0
02b8961fc,3134224.6895857435
02b96ff6c,4232650.193318787
02bad4594,2285397.4430746105
02bbd7b9d,2400000.0
02bcf8e90,1566164.6380669905
02bde66d2,1386586.2686497206
02bfe3c59,1596374.8283487945
02c119238,2952822.774777492
02c16cb74,1179796.7124772235
02c475e65,1616793.1933962964
02c4d224b,1204795.9672769888
02c6d9700,1647745.091523123
02c74523d,8600000.0
02c7c5e05,2135403.504046466
02c8a1f80,308000.0
02c8c7175,1514424.8628503943
02c91d25d,2342893.6856317194
02ce4321f,1440642.1736670972
02cfae275,3009993.7245051805
02d07cb78,2216489.2806380433
02d147e50,1464490.0391267606
02d173c38,3122899.6664684503
02d1a1e82,2263507.213020374
02d2dc64c,1728885.127273107
02d3dcc5a,2000000.0
02d67ed4c,2561658.5144620063
02d682de1,2942295.2062285827
02d72b46d,1753141.3582551405
02da114c7,2529278.81148783
