ID,target
000137c73,1787328.9143137063
00021489f,1611779.1592161208
0004d7953,1652134.4671940948
00056a333,3278632.146229324
00056d8eb,1363235.5053714998
0005fc190,2523028.579283611
000787e86,1599438.2729440324
0008510a0,2232577.714316655
000895faf,3289403.414876719
000986fba,1962141.8498294444
0009efcc5,20000000.0
000dd8f00,12576740.928256813
000e1cdc2,1791789.8725839185
00103739c,2363302.483760481
00134b367,1423729.1442427633
001788d0d,1889384.1301188355
0019c8ad7,1591471.4375656492
001a267b9,725735.2290126448
001a85486,1823106.8648342346
001c4de06,2320577.027691768
001f9014b,2058947.3746825051
00216fb94,3480310.8485302096
00235690e,3267126.402364601
00240739d,9689174.088722335
0024c3747,2086911.253592486
00297052d,1652022.968395821
002ab8f85,1594885.7938468505
002bed5c0,1816876.6567224818
002bf3974,3218834.6349660857
002d23a26,2684368.5232294947
002f27de9,2130039.5165506145
0030d8bb4,2392746.97953601
003146acd,1837053.3212055748
003223263,1133204.3620592607
00335575e,2197489.437837394
00337cf9d,1827281.4876000544
003394397,2217179.159530819
0036358a3,3461042.648559522
003770d30,2410977.00797925
003bed5ea,1258000.3709300358
003ea6427,1938727.0738705175
003ef8132,7569508.959703906
003fd1723,2799478.056040824
0041861b4,2943750.0
0042b718b,2581170.3315808116
004381d8f,3168101.8377490127
0043ca764,2226501.6133931475
004486837,414277.07575564587
0045c123e,4000000.0
0048915c6,2201402.200949512
004ab9a09,1947502.0615250424
004b2e1c9,3979163.1324902107
004c54732,1646948.6561281418
004cdefce,6127282.485838909
004dd971b,2022666.66
004f9329b,1751067.055687052
004fd2bca,1333636.8733119448
0054bfedb,1659077.3621283185
0054ec58a,358326.33514480304
00551f45d,20000000.0
005777b4c,2110772.0059671635
00578d6ea,1738177.4197277138
005802488,1893332.6452810718
0059833b6,1974383.8059298927
005a70085,2109553.9865607056
005b148a0,2528290.509418985
005c28df4,1355366.6004128244
005f8dc26,3172182.8020559885
00603c202,3555044.9331039367
006049609,4245384.88124398
00612f47e,840269.809415554
00647a57f,7514311.139787427
0065853ee,1782997.6563664735
006589d5e,929474.5603776257
006598823,10000000.0
0065c093c,1522218.5155505266
006738351,2573299.8128003348
006a0c6a8,1386644.9039044844
006e9efe6,2385556.8938088445
006f029d3,1254528.1407104325
0070f35a2,2659884.7616178105
007135f85,4837414.631779226
007285433,40000000.0
00735e101,1987773.214261517
0074ecf4e,2911801.671671596
007635fa9,1403183.4883150393
007723613,2140891.6545726876
007867da9,728590.9507434607
0078bfbd6,781501.307834855
0078ce229,604382.7055699972
007a89d50,2958540.089837797
007d43dfa,2405592.676808581
007ee9e05,2303730.789563584
007ffeae2,2934057.724410456
00835c85c,2094804.3504504994
0084b08f1,1762890.0349142826
0087fb290,1668538.5236081835
0088a96bd,2794857.14
008ac4292,2496948.2969711716
008d8cca8,1710367.747933157
008e07b8c,2097578.3567504324
008e5e25a,3452291.306660888
0094edcdb,933333.34
00950141c,2328301.7889718544
009566ef1,1820295.8549932728
0095c81d4,1292894.3004707294
0097a6ed4,12400000.0
0098fef9a,1737162.651772182
009b321ec,4956312.243612879
009cd681e,2440239.101234347
009f34f86,1297421.6671681842
009f35cd3,1881959.2869806434
009f65109,6000000.0
00a19014a,18000000.0
00a27e76a,360000.0
00a3b6ef7,1635883.7643154091
00a427603,1257383.9766971364
00a6dc8be,2430228.0777868056
00a811734,10000000.0
00a8f58a7,4290028.545697359
00aaae151,2547325.5115805254
00ab17f67,1683539.9707904432
00ac2d3a5,2023317.0433427885
00adab1b6,2239217.5752853113
00aef0d56,911476.4370921198
00b0b06c4,2100000.0
00b0e2303,531000.0
00b1fbbc9,594462.0862190779
00b43e0c1,3710766.415587055
00b7190a8,1731243.7265191218
00b722e1b,190000.0
00bba815f,1905788.0671793437
00bbb1c42,2578858.9706572155
00bc2b665,1624466.675882671
00bc35689,2800000.0
00be23f52,2508647.2089724382
00be24ac5,1785306.7898992996
00bfd0f70,2749013.8928612806
00c02f73e,2918233.5188414324
00c08e5b3,2153695.0752849933
00c8690ff,4548250.852339545
00c8df4d5,800000.0
00c8e30de,2379665.395804727
00ca3fb04,1149521.1726755935
00cabf621,1427148.6851923906
00cb48ae3,1448815.127164056
00cb6b147,1804386.214477102
00cc91a22,3593046.4329714077
00cd65e9d,1559714.5806867052
00cd7d6a8,1381303.0642767544
00cdc1483,1741400.7418174893
00ce9bea5,1757491.9625609175
00cea0091,4704332.40904041
00cea68c6,2424636.017124982
00d5a5975,2958682.2866128534
00d80a3a4,37500000.0
00d9f3864,403599.0897015689
00da4bd31,2596374.249542128
00df4dd77,7706633.2408826435
00e1a55bf,1565485.2432526245
00e332971,2129347.804350401
00e5b6b1b,2666249.027341608
00e85d5e3,1556384.3353940058
00e90abfa,1857575.9501794423
00e9708b4,1876747.5744112132
00e9c680f,20000000.0
00eaa4394,2424564.526081069
00eae8832,2188997.790846444
00ebefdc0,2747567.6767879743
00ecbcb1b,1500394.0402605392
00ed49382,2191865.8475052835
00ed87564,5915807.912667282
00ef96cfd,90666.66
00efe7ca3,2963923.3741351725
00f36aa18,1371588.6609691193
00f3fb071,2396200.1001489935
00f43f548,2000786.2388617448
00f4d58ec,1955661.8819199002
00f56e106,3253250.871413442
00f84d8c2,2587648.9823337425
00f92953b,1310040.6762234182
00fa1d469,11964154.96941756
00ff96f49,1659299.4431352702
0100ce0d8,2841218.40433061
0102ea9e1,2976197.538911271
0104b3af3,2064104.792335716
010672441,717262.9066594568
010771ca5,3796516.800970646
0108aea9f,1407764.0910142043
010a479e1,2513319.8977660276
010d0a2dd,3230965.4481482096
010e3cea2,1269897.6854435885
010e5417b,2575587.5460324623
01108a561,110000.0
0110cca98,1253601.5267056692
011449698,1893319.1420992427
0114795f0,1468689.205242283
011626c20,39200000.0
0117c8f27,2855535.98457648
0117dcb47,982717.3813456632
0118c34be,2280359.285436073
0119efcb9,4059032.4011615426
011a58e13,1846257.7172531472
011b7902b,6065553.918533044
011ca122e,200000.0
012053244,1562835.1266446908
0122a258e,1506889.5130453287
0122a4305,762630.5231741996
01230d8ba,717262.9066594568
012414f4e,5416666.66
012452125,1413842.3498151232
0124529b5,268000.0
012556288,4295997.536288907
01257c24c,2102447.0512478636
01258b972,1424190.2997022946
0125b64db,1595441.2455518264
01295ef92,3205609.0952832196
012a2752f,2114829.0233894545
012b6ba95,380000.0
012b96b58,1994760.0402561678
012e881b9,2321022.0659811706
012f25e94,3278622.799409639
012fa70bb,4170000.0
01304fc0a,1907784.804311353
013230913,3297848.9836590993
01336ceb8,1510089.243849143
0133b85e7,1775547.7609618967
0136f8766,2087844.9188018267
0137356b9,2548280.765363889
013750184,495198.70347100816
013a3f07c,2106639.911920131
013cc1c13,2401953.3538978384
013e96334,1198150.1740414987
013fae0b1,3333746.8091297047
014076343,1426434.6095556018
0140ea0ba,2593122.568579344
0143ee127,182937.27313005994
014461014,1718463.6219325718
01446634f,800000.0
014729fb2,17000000.0
014749c88,3555000.0
014787fc1,1460000.0
014a6143c,1717917.5334244973
014af25cd,2007761.2772915638
014b5797e,5918200.111300958
014badcb1,1335256.213860075
014c523b1,20000000.0
014e55fdb,1218300.5098855875
014ea0456,2331317.631997591
0151cc525,1850211.670285154
015409983,4338897.696807178
015411bfe,2146849.5258880793
01560b792,47000.0
0157b07da,2866228.398155535
01587bbbc,1801806.3135631268
0158ba234,2306295.449558546
01590d52a,14800000.0
015a40790,3157046.2432583584
015b07817,578850.3580332394
015fc3313,3559673.4359169276
01604ee4b,8859895.77165638
016054375,2726444.5296184653
01642dec0,1959038.9816805946
0166ab5ea,1450433.0428604204
016b405be,2200000.0
016bdc940,4669535.036101585
016c31d1a,200000.0
016d290da,10000000.0
016decdd2,2524788.295467088
016ee1214,7569982.429666688
016efef23,5322621.720883121
016f60448,3614612.7260875427
017029678,2194670.0732573764
01704d4ca,1485829.6192213472
0172638ce,2175701.2557829884
0173e6be5,9427362.315137345
0174ed320,1060000.0
017623c5c,3368506.5649988563
017a4044f,2518712.6845599967
017a6c7f9,3051767.2574825003
017ae7ac3,2085570.531449875
017b80d83,5333333.34
017d9f1a4,1000000.0
017e22e34,1479125.9488374928
017e9a902,7457936.878455471
0180f14e9,1800728.2547212476
018148c57,2192838.945464874
018166b42,1279752.3397697026
0181a6d0e,1618370.6681711464
018283661,1325341.5826662076
0183f9b32,1465843.8935345504
0186cbba4,1349441.8263166905
0188bc86f,1461247.5523895929
01890383f,400000.0
018965366,2346889.2790594674
0189c8ab0,4074438.7167116622
018d514a2,2020453.223575466
018d765bb,1513214.5717844712
018dbbe73,1809252.976356184
018de39ca,2195775.10845032
018fd935f,7636267.111163049
018ffc9fa,2355704.2335114186
019372984,2489695.374413892
01937e592,600000.0
019381521,1429290.299443861
01952e574,2000000.0
019540ad9,14282251.791172918
01955815c,2150573.3950879984
0196be03d,1382489.2471622257
01978c738,2181427.9081964674
0197f607c,3470932.3311230764
01980e862,717262.9066594568
019823615,1720295.2007046642
019ab3785,3140148.7099624234
019c0d544,2867472.320133575
019c5ad1d,3394707.7994120196
019cff829,3197319.2010328663
019ed3e51,1554915.5778307985
019fd88df,1987301.167711356
01a0a9e06,1331587.8606511026
01a1f927c,1570999.8694521717
01a4d6c6c,1131887.0202216764
01a697820,2181741.5818601637
01a72cedb,383760.1995141001
01a900d08,1642567.1729418365
01a960c35,2092599.324710996
01aa854be,1384923.7850143355
01ab08b6a,1596058.411566388
01ad8126b,2951681.16235332
01af69076,4550861.639050227
01aff9a04,2562887.998616647
01b128a94,1725905.2473302984
01b1e697f,2295745.0141983265
01b3159e1,2684427.7651667176
01b342719,2100000.0
01b375dad,7591670.062821956
01b6d93e9,1522840.0026775014
01b6e8722,200000.0
01b728f6c,1587948.3325131624
01b784536,2268710.9205166367
01b7d0580,20000000.0
01b7defea,668440.3118650276
01b80bb3c,1963878.2627154568
01b8c1484,3192684.327332083
01bbb0d76,1021080.3915492377
01bc848d9,1692570.5751738606
01bd8211e,1656522.341385461
01bdda11d,2721575.183122878
01be390b4,1983670.9401764597
01be6122c,3391746.2000118727
01c1d1fb0,3000000.0
01c33d5d2,1336043.268836684
01c34e2ff,1046017.3935202776
01c362322,6720000.0
01c553e1a,2276796.9255670845
01c65531d,2256444.7609131583
01c6933d0,40000000.0
01c74c797,3473950.3747156723
01c7eafe8,2334411.282170106
01c81cd35,8324602.928959792
01c898445,3143023.7897379356
01c9fd3a7,1398062.466686324
01ca7113f,1327084.9814384477
01cb0f6ea,4886388.487410538
01cc582f5,190000.0
01cca8141,400000.0
01cef01a2,3000000.0
01d10e85d,1874001.0124116575
01d193713,4000000.0
01d2fecbe,1252863.5186036858
01d38c28f,1486124.380629215
01d396bc2,1831844.5438911724
01d7bfe15,2787587.660456895
01d8282f2,2264874.305205724
01d94bd22,5637635.306765134
01da2afeb,4418494.607674235
01db02cda,2789737.8930046046
01dd4ee95,975929.9769744838
01dd8785b,877971.7608708191
01dff0d9c,1651589.032401902
01e04a9fb,1136942.5965833638
01e06a9f0,1241945.094891707
01e1970fb,2981151.3006771603
01e1ee7f9,1985607.1958549735
01e37465e,50000.0
01e38e47e,985225.7359977909
01e6618b1,4941799.345097334
01e8de681,36000.0
01e9513b2,1313205.1700680642
01ea633f5,3186760.623960622
01eba0824,2120895.861831374
01eca1d02,4030418.2477862583
01ed1f78a,2309097.4046578095
01ee29ec7,6320856.397554429
01eed81f9,1708972.7770014866
01ef1d226,2463045.0306339087
01f0030e3,1751473.6636422807
01f15fad3,1548522.0063237995
01f330ffe,8400000.0
01f39eb1e,800000.0
01f44549a,1649760.584707982
01f5a652b,1880198.9446411417
01f889c84,19500000.0
01fa9c31e,1819552.9397501922
01fd4e7e9,1519013.628589395
01fde1134,2083292.8293274113
01ff14471,12000000.0
01ffa7fbe,3662070.8624437097
02001f60c,1866666.66
0201ea0a0,1959326.5893111818
0201fe232,2062176.1020929033
020699f8e,1524609.6125365929
0206a24ce,7996500.0
0206bfd06,3590088.2251144433
020741219,2339616.1906680134
020816bdb,1621724.325778939
0209a7570,3136857.3423807155
0209bf7b8,1970946.8210698464
0209d2fd2,1632405.2937867076
020b294bd,1984374.1644909268
020b5b442,1902543.8275052735
020bd2d15,1785452.6776551893
020eaebb2,2733913.6369930366
020ed0585,2691287.091384441
020f67b89,3396181.3382142233
02118146a,1657966.9865070074
0211c154c,3607391.3599821324
0211f9abc,1826053.8223755683
021257ae5,2000000.0
02135d6ab,1673581.2136310877
02170db23,908870.0124856599
02180e987,1700726.0942270735
0218218c1,7968576.330991978
0218cd3d7,300000.0
0219f8398,1280376.2205712507
021aee575,100000.0
021bd4dca,2016998.5493539628
021da9216,655372.6746205854
021ebd418,20000000.0
021fd795a,5000000.0
02223cd36,8000000.0
0223c16c1,1547262.5145682837
022678dd2,1517443.441309593
022792b0a,3848062.0979165398
022804284,1087356.7664358495
0228aa82d,1810004.4507732221
0229e75c4,1751125.8657797414
022a8c2f7,20000000.0
022cb2631,2478856.6937372554
0230d4064,6580643.741763196
023377ebc,1663228.7991806595
02342e4f7,946727.5271762375
0235e2eab,2793885.701435407
023990ec3,10000000.0
023ac9a3c,1862977.3033497704
023b81381,2032988.3638607012
023fa6bf0,3292333.305194466
024078072,1800000.0
0241d1cc7,2120528.449955243
0241dbd70,1610915.8890321709
02423aea3,670105.2517807055
0242e62ca,8133333.34
024306e5d,868577.8672275093
0244ca2e6,1407764.0910142043
0245590f8,232000.0
0246d6ee2,1977494.220183561
024739c7d,1481826.9871655127
024766f47,8333333.34
024813220,2320989.4091094364
024890eac,2840933.916822471
024c65d46,2217615.058997785
024c8f9db,2103906.1327205393
024cbb5b4,938287.1629087307
024d9058c,1402055.8962807122
024fe32af,1196115.7757431527
025045845,2863532.472678084
0250eb809,5000000.0
025179e5e,50000000.0
02537cf5e,2962154.483766164
0254223d8,3447072.4780998807
0256c0b0e,8750000.0
025774ca3,2504518.4549025036
025786cb9,2758601.2374133277
0257e2b97,1753399.8198803551
025994da9,1421976.239453384
025a2f31f,1690244.2751132594
025a544da,2069930.1188653612
025a96ed9,2118758.4901467287
025abdc92,3005845.9771177266
025ba7d70,2459237.1413800973
025c222b3,2852193.7545800176
025c7bb5f,1417199.7857408212
025e5d770,2260283.549553099
02635ccad,3073489.6828602017
02648787c,21200000.0
026756d03,2070228.3384853269
0267a271c,2103573.799906564
02681ecec,1791178.17810586
02697d7c3,2354874.5894810366
0269a6f71,2678870.543717166
0269d314c,2235491.6574579766
0269dba28,2320349.1263858406
026a61d88,2708000.0
026aeaa2c,2204007.324584699
026b02a83,1847870.0968174457
026baed22,1821929.4881825068
026c4e17b,1251171.9752524395
026c5991c,1844213.8341942474
026cf59d9,1288121.2838255258
026cfc392,380877.68665994797
0270a390f,1792131.5685493154
0270be3af,2888983.9400281855
0270e156b,1501628.0685092234
027124809,2482245.6191150253
0272c405a,26344000.0
027400cb8,860000.0
0274ce8b8,1691346.851192195
027769b10,1784146.5014961595
0277d96d0,1795333.0250207908
027a21566,7568745.895699014
027c75423,18000000.0
027cc80a8,1651974.2276653608
027d5aea6,3089333.34
02865c5ec,1853969.9934191105
0287280ba,3110996.8795584408
02898064e,2057626.3829653515
028988631,1435212.6400768135
028a5c0d4,2268110.0706409737
028da53a4,160000.0
028ee267a,1983437.520807086
0292f2fc5,3167222.7226116178
02975edfa,1848793.793076462
029a9db2e,1296276.0214324016
029b14b56,2193290.420118619
029bbe7d3,1876231.3491635488
029c1e398,1419249.8557756273
029da4b41,1232875.4783815295
02a0c1918,1946273.6298256828
02a2a1bdf,2671504.9132614746
02a2c00e0,1577551.8375474038
02a31514c,2378924.9734361367
02a3dc04d,2000000.0
02a565b91,793079.8076739749
02ac98fd5,3481712.5434604203
02adff31a,7356713.697042291
02affe93a,1878304.409327186
02afff518,1965107.998956143
02b000198,1007500.0
02b0b4bae,3928578.7255587485
02b0c3fdb,1718978.8043293932
02b220cf1,2686187.5838202327
02b25ade0,9383562.194684
02b413bb1,4378341.47092197
02b4aaba1,14864333.34
02b67ff32,1714698.1910268487
02b71a6b2,4536109.732303459
02b79188f,21100000.0
02b8961fc,2768677.9019476124
02b96ff6c,3805433.9796304884
02bad4594,1757303.5208462453
02bbd7b9d,2400000.0
02bcf8e90,1605156.8981778738
02bde66d2,1610635.641159769
02bfe3c59,1905137.6198101928
02c119238,2413229.5294614406
02c16cb74,1152202.3579355632
02c475e65,1653671.9971611116
02c4d224b,1513464.2261958537
02c6d9700,1570814.2723863702
02c74523d,8600000.0
02c7c5e05,1899411.205575547
02c8a1f80,308000.0
02c8c7175,1966943.7081284684
02c91d25d,2225548.284537629
02ce4321f,1573981.4227231143
02cfae275,2229200.5351642547
02d07cb78,2911708.328853958
02d147e50,1560552.8789419688
02d173c38,2563339.869572285
02d1a1e82,2174878.2826130493
02d2dc64c,1434111.0759113794
02d3dcc5a,2000000.0
02d67ed4c,2052762.2252624661
02d682de1,2473490.8851800556
02d72b46d,1454210.3188839552
02da114c7,2084635.6663500683
02da41c7e,1964968.921644388
02dad771a,2147892.12741659
02db2bb9a,262000.0
02dc20d11,1774634.224603011
02dc3b94d,1546176.3780976324
02dd17f6f,3231048.625078083
02deaaed6,911272.7552034206
02dfd3b7c,650270.9859809548
02e0b923c,8146529.416158796
02e23559a,2365382.95119652
02e2acbaa,2060276.3309675688
02e5349d9,1610218.3738062505
02e6bbef5,2924376.76881631
02e7849bb,1653888.6650912918
02e80faad,1214320.5137564947
02eaec8f8,1952411.0566809077
02edb9180,30000000.0
02ee21874,13713130.248325564
02ef3cdc7,3132597.0070354166
02f18ce31,1751456.570073983
02f20fa4a,1943402.4573715979
02f492e98,1840918.946464253
02f7d06a3,1870870.7356387174
02f8c9d39,1807701.2079238016
02f928f97,10000000.0
02f97eb4f,2602778.30105483
02f9cc844,3122146.7556367596
02f9f46ac,1464782.3880585837
02fb07a76,474673.52592378936
02fb4683c,2423042.2065807907
02fd708e8,3229666.4054649617
03026bfdd,2570002.4888217165
0304186ba,1968350.9267884695
03052941a,2498874.3426733576
030553c29,365000.0
0306f5c13,1182717.4008200758
03078adf4,1682607.6551794652
030a2297c,663001.4647232504
030b9a986,2565040.002675738
030bbd54c,1092705.9999061427
030d81f86,2371427.3233547723
03101eca5,3594503.0298381425
0311bb483,1441386.6131776115
03121027c,3269842.797242363
0312ea7f8,2736144.3012829605
0313323d7,1703647.5905877748
03148fa17,1148556.9160098005
0314aa65d,9863293.864002252
03156f66a,1476260.1426871
031775c5a,2161563.2257668637
0317cd26f,9066666.66
0317dc1c8,600000.0
031959763,2263311.383099884
031961e5e,1711695.7663470479
031a6f52d,4877371.609943259
031af41a0,2347762.2960090823
031be3013,2592762.0755385575
031c054a3,3075923.113196267
031e02d13,2332339.5731990915
031fe6025,2248682.80550685
03226e167,4407889.080911647
032313121,2540732.669296059
03252fdf8,1466401.930243893
0325ef5e3,936200.4112245109
03278afaa,1788261.3757127237
0329abefe,2760580.2424858403
032b82f0c,5853234.531154993
032cb3413,1039682.8934469967
032f7abe9,1973105.0147522767
032fd3cf7,2151820.889194531
033135e05,20598000.0
03316e7c8,1965885.803415407
0333c53fa,484513.03525478014
033611b09,7859617.294972463
033656403,800000.0
0337427ab,3814747.886348584
0338d1fb6,2449483.9984950125
033948435,35000000.0
033b70fcb,1641602.5248760143
033d3323b,2802412.7402081643
033db5f65,646272.0926547939
0341af76c,1270552.40463628
03434b4b4,3592332.792621086
0344e4977,4059644.747220167
0346fb76b,5767530.111629199
034ad33d6,20000000.0
034af5dae,25308000.0
034b70bda,2847226.8813919425
034f2607b,2113333.34
034f28339,6800000.0
034fb173b,2055526.1229685887
03504923d,14313801.62657732
035226e6e,360000.0
035585d5c,1662048.9361825157
035643e2b,1318766.955287036
0356dfccd,2282003.6561058587
0356fc880,2503503.7494880185
03578cd16,1502067.2352346056
0358c22f6,1865388.8254267157
035a91cf2,6013295.757351676
035b789d2,1668272.8426655708
03610ecc7,1854674.161990808
03656e62f,2776648.338481319
0365b7b3a,2892817.7349142088
0365f0a9f,3092181.3237894066
0367cb231,2326849.2729353374
03687090c,1569749.2191833246
036b2dd1e,1355780.7708611884
036f3dd40,1711467.6932248988
03700787a,7672945.811390824
03705c6ef,2512444.9495635177
03722e7be,7543362.037622955
037248721,1614934.059140301
037269293,2198304.3992438847
03782136e,1970227.8586389157
03796cf0e,3093652.3402717393
037dc14e7,2275927.9318733616
037ec2166,8648486.80870696
037f61da3,6682795.20311724
0380c62db,5810099.817732361
03857cb43,2121809.823720109
0387bf802,2131912.381626069
038838fee,1762674.5064019514
0388b0dc1,2562039.883848314
038ad1732,1731342.7697150295
038b7c09a,1929007.389896774
038c061e1,7846679.7988410285
038da9843,10813799.09280054
038ded2fe,1008400.0
038f623c2,1980608.286074312
039105297,2773041.4477125355
0391c19bf,4184858.457378519
0393e0694,4108628.160780468
03949736d,7819307.309670469
03959e9a9,1987213.8081566344
03968aeb0,1081510.741310027
039a844b4,2120770.6759266695
039e289ac,1951643.115195377
03a062fbb,1714077.106025756
03a4623d5,2262682.2862805245
03a546322,2279786.103055133
03a5c6003,1390787.603293335
03a5f4351,1893964.1622879074
03a81c915,2706620.9028123314
03aaf818c,1759723.3807344825
03ab8fc70,1491526.8907365825
03aea7af1,1693186.918126287
03b10328e,2249105.882053567
03b27dded,3589080.6408986966
03b46ad5d,1718712.6085750211
03b4b4a3e,1787487.236842989
03b67d81b,3417878.537256621
03b6c19da,4043015.1210732386
03b835ca7,2305508.1297547827
03b882553,2521067.900238109
03b99b5f9,1778691.9565501374
03b9a2af2,2116844.810518538
03baf448a,2875171.05114492
03bedbe9d,2066051.3157857114
03bfd20b9,1455040.787479701
03bfe3bc5,180000.0
03c18ac69,1750375.355543043
03c27a2bf,990108.4540928722
03c760f76,1609463.34072896
03c8caae7,1693052.651858823
03c9a65f8,1745304.4455298055
03cdb39c1,1661285.6176770732
03d4bd5b8,5530000.0
03d73e9c5,1969050.5866925237
03d854501,2008032.136730844
03d893c26,2781021.7754393173
03da7d69e,2056265.7650605394
03db05222,2200000.0
03dc6875e,900000.0
03dfb0bd7,966268.1042004856
03e09458b,2234718.5718038296
03e10ddf7,1863245.5482901884
03e28b99f,2341822.8873710693
03e58b888,1855773.2261853772
03e592e94,1792453.7800112918
03e755a97,3103623.176763389
03e78798a,4000000.0
03e823704,2208216.795718788
03e882a88,2158952.4186296873
03e897c29,1837696.6156624607
03ebad6bc,1417613.5687532274
03ebf5ecf,894537.9002044682
03ec3ab4e,685424.6843471243
03ec5eed1,20000000.0
03ed5c911,1954002.657707413
03ed976ab,1624170.037715018
03ef34c90,1696064.5578731392
03f203cfa,1500000.0
03f3c8c46,1886979.209013479
03f492c31,1314392.0108514442
03f5b5e4a,878036.1583054608
03f6822ee,1858215.863700554
03f6de512,5600000.0
03f73ef0e,11700000.0
03f74f010,1496962.5008594343
03f82bc6c,500000.0
03fa0306c,1714353.0852345647
03fc7fa27,1200000.0
03fe6e716,1304923.4438002831
03ffe3f49,2530421.1999740833
04023973e,1623742.1878907818
04042f2d4,3151278.689655464
04045c3a4,2606994.6275425074
0404fb8e2,1994173.7959173154
0406e6e47,3397468.736242848
040951939,2515146.2510527656
0409890f8,3242581.937566292
040ca2949,1214125.5699755813
040f6b98c,1268594.6671819005
040fb51e2,1693137.0851095235
0411c1468,2482263.1696589994
